Ind	Classe	Ordem	Subordem	Grupo	GF	Tratamento	Coleta	Estacao	Data	Hora	Lat	Long	Ponto	Tar1m	Rh1m	Wbt1m	Profundidade	Tar	Rh	Wbt
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.00-0.10	30.4	56	22.6
1	Insecta	Hemiptera	Homoptera	Cigarra	FP	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_01	22_13_18.0	47_45_26.9	P1	25.7	53.8	18.8	0.20-0.30	0.0	0.0	0.0
1	Insecta	Dermaptera	NA	Tesourinha	DD	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	COB	26.7	63.5	22.1
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	11_39	22_13_17.7	47_45_27.2	P2	26.2	51.3	18.7	0.00-0.10	26.7	63.5	22.1
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	COB	26.5	60.1	21
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.00-0.10	28.7	52.2	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.10-0.20	0.0	0.0	0.0
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	3	Primavera	25_11_2019	14_05	22_13_17.4	47_45_27.0	P3	27.3	52.3	19.6	0.10-0.20	0.0	0.0	0.0
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	COB	27	60.3	21
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	COB	27	60.3	21
1	Insecta	Blattodea	Blattaria	Barata	DD	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	COB	27	60.3	21
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	COB	27	60.3	21
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.00-0.10	26.5	67.1	21.8
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.10-0.20	0.0	0.0	0.0
1	Insecta	Hymenoptera	NA	Formiga	PP	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.10-0.20	0.0	0.0	0.0
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_30	22_13_17.1	47_45_27.0	P4	27.2	50.9	19.6	0.20-0.30	0.0	0.0	0.0
1	Insecta	Coleoptera	NA	Besouro	FP	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	COB	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.00-0.10	28.6	58.5	22
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.10-0.20	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.20-0.30	0.0	0.0	0.0
1	Clitellata	Haplotaxida	NA	Minhoca	GB	ILPF	3	Primavera	25_11_2019	14_58	22_13_16.8	47_45_27.2	P5	27	53.3	19.8	0.20-0.30	0.0	0.0	0.0
